grade,FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
4,4.416673634482739e-06,3.1630667799020995e-09,229049596.99570757,268600542.33204913,1016544.5139590522,1369956.3287014286,55045857.90230198,2170427113.3936634,2378704307.708923,1289945818.293436,100,65000,165,6,1.5,39152.4474,231407.456,23.9809097,300.676329,222.572931,10435.444
4,3.7494623985461864e-06,4.325671665722639e-09,266101163.9930077,265060762.32202733,1470488.667038615,1142195.143892157,50361985.40266655,2947961368.192356,2600004081.290315,1428890663.7324326,100,65000,165,6,1.5,38105.9706,169861.405,25.9114962,289.416942,218.708077,9705.96754
4,3.825101262104044e-06,3.886438335778843e-09,297363960.88269144,228843692.9984817,1037931.5402061644,1337559.0160217814,72095484.31429878,2809266608.999217,2590160462.317408,1277333031.9113305,100,65000,165,6,1.5,29788.4175,134729.336,26.4988042,284.607421,218.039378,9473.06388
4,4.141486392610211e-06,3.968132376953959e-09,232700056.7966156,248839973.63948843,1313277.353404465,1455954.343110186,71343855.81690395,2293777102.593768,2813853130.664584,1556944119.183372,100,65000,165,6,1.5,30878.284,153106.302,30.1115318,289.628256,218.420761,9761.73698
4,3.2691954312861214e-06,3.493656316905653e-09,235039667.3753888,207257521.3957224,1417704.746095521,1361059.001042272,52267600.1365906,2765077244.1685867,2726555282.1869164,1275494399.1684115,100,65000,165,6,1.5,31577.925,161515.173,29.087648,281.52133,219.490159,9313.1256
4,4.27368453360688e-06,3.3319432740147412e-09,295093484.4156816,296784272.5188049,1139009.8688167548,1160620.1633989145,54048425.53533296,2769366244.4630065,2872670915.333709,1275764736.9795346,100,65000,165,6,1.5,41798.2139,200560.122,21.3661909,299.334078,222.31109,10339.1113
4,3.1232808741686228e-06,3.299493040124786e-09,267890705.81335068,205607432.95073515,1457801.9828784582,1205114.2172243374,68775039.94536531,2391582337.196441,2771883808.3421063,1520248063.4836907,100,65000,165,6,1.5,26582.5134,112734.664,35.2208046,283.933615,219.851913,9454.43073
4,4.496994197148564e-06,3.554544135171974e-09,267747809.5392776,293192312.5903945,1226210.7833138397,1271891.6915042098,61988946.42170467,2888061598.433832,2300598423.55579,1125298527.643582,100,65000,165,6,1.5,37431.9142,174529.544,19.0528083,299.328789,221.30262,10345.1869
4,3.4801798980169435e-06,3.387070903398987e-09,228348489.1437134,225076399.4854913,1240888.606365253,1435621.5181880177,53446862.17526409,2507177855.9736733,2068965639.712144,1182194486.2550085,100,65000,165,6,1.5,33591.04,188702.279,25.476014,290.925361,220.548749,9836.14921
4,4.561729070182366e-06,4.083438643320059e-09,266805924.96368983,298440456.0674293,1093311.7695368582,1172569.8864152655,63237537.73326954,2212053379.6222944,2058252491.1148856,1052697441.0074016,100,65000,165,6,1.5,38330.094,177096.874,17.6396614,302.263092,221.359602,10500.9811
4,3.3221779012936904e-06,3.176647597774331e-09,210842402.8445652,255172863.2784434,1150498.752696415,1327070.4841337048,72693242.79773855,2723710426.8751554,2610888778.809266,1336003025.0103354,100,65000,165,6,1.5,31145.7294,144975.764,25.7208834,294.820051,221.510923,10068.349
4,4.211101420016234e-06,4.393266776401627e-09,264220014.43205932,280426451.49782306,1468047.916042522,1225959.5626315982,64936730.26153815,2559079227.7474494,2814506806.8625627,1187019170.1140418,100,65000,165,6,1.5,34872.6622,153127.451,20.5072061,292.383785,218.565017,9898.08672
4,3.099498749484173e-06,4.42541371582653e-09,222361331.0525368,233449875.2881363,1280318.261305187,1184186.0458273797,57895846.44681951,2034331810.2295172,2674642836.7561445,1454104389.5893016,100,65000,165,6,1.5,33608.0389,160441.27,29.7834237,287.320845,218.395005,9560.03667
4,4.388194341834357e-06,3.523600604701573e-09,200164943.63352048,205788090.70694563,1244904.2709377876,1318524.136269894,52409132.132791765,2388083448.214345,2568144419.163289,1496035697.0741742,100,65000,165,6,1.5,32445.2646,166600.244,34.3897988,282.749834,218.805436,9426.39206
4,4.141827383808797e-06,4.402806686066756e-09,206679146.8808858,233588857.33414036,1211445.675435589,1450673.963691852,66018252.32182828,2721194959.8268137,2954188502.695896,1326076011.7401338,100,65000,165,6,1.5,31591.9421,155632.488,26.6581128,281.848281,216.709178,9296.89542
4,3.8764300724100144e-06,4.200939085356684e-09,227654223.88054115,270985726.3601437,1161331.1717621677,1463613.3599500016,58156699.15979492,2402350376.104266,2866000216.222965,1273475210.1861064,100,65000,165,6,1.5,37969.3232,220810.61,22.788364,292.279562,219.342066,9881.88689
4,3.5587717733216994e-06,3.356369608417115e-09,263674026.32888868,291001352.4922646,1223776.5587137928,1208190.5167091188,49015991.25953158,2904642342.310046,2554424251.3187094,1238968270.5042918,100,65000,165,6,1.5,42439.3602,217402.484,21.2072131,299.620507,222.908007,10331.8429
4,3.74699064219518e-06,4.418086640321159e-09,244638389.7353459,226193756.50067204,1330388.1528798605,1155599.755094111,56001274.18206879,2041374453.5450609,2987224291.338154,1095148369.8179362,100,65000,165,6,1.5,33548.2591,154664.562,22.8618048,283.495724,217.260246,9372.23326
4,3.950808647469254e-06,4.351296784499063e-09,238844719.0824563,224828697.354632,1343276.82354502,1272172.419535099,63701995.98461641,2703408877.8902826,2369570723.6382523,1476360269.6700785,100,65000,165,6,1.5,30395.6179,133843.639,30.9706291,283.126674,216.961146,9367.50184
4,3.310886791282912e-06,3.314537503273094e-09,267548953.37959427,254384828.14446613,1144263.2788484842,1173709.1880048215,55137415.105796434,2422641830.6253843,2478920906.291443,1268977323.7855008,100,65000,165,6,1.5,36829.5027,181029.778,24.5829573,295.971973,221.914713,10119.6258
4,4.587289544129667e-06,3.275606844907649e-09,295078461.45314664,283669720.0514424,1269182.1792763877,1050194.5023621777,52843106.39234861,2763495178.6343203,2233781285.8419847,1324660317.871378,100,65000,165,6,1.5,39606.4321,170550.914,23.2758883,300.293112,222.24163,10410.604
4,3.908955726355134e-06,3.211882280387982e-09,227276252.0632765,236729458.82053447,1134559.0797236166,1254216.1982020186,56625540.41171522,2746324675.6595607,2731999348.5995,1523712416.144497,100,65000,165,6,1.5,34714.9274,169472.218,31.1139153,289.548247,220.634681,9792.91107
4,3.681727320315989e-06,3.887945442517348e-09,226624680.8886295,254686132.28731817,1012739.7331611236,1456789.505921903,50044365.42643078,2104348221.843151,2989196278.884134,1280168152.389156,100,65000,165,6,1.5,40767.5115,284335.524,24.3747997,291.720547,220.167114,9850.26427
4,4.37453286698503e-06,3.5721067883321114e-09,238362440.4880798,228195697.6532336,1470236.426840328,1011762.2755797342,60819479.37003585,2342414546.1395035,2427462885.921056,1234256334.1539724,100,65000,165,6,1.5,30831.1648,120824.581,26.0110374,288.842238,218.986881,9747.91562
4,3.6579762312373143e-06,4.494938856218824e-09,256123687.4082644,236622730.71219003,1349526.6146449463,1044583.6746511264,71351178.44552289,2943696198.517491,2800701682.291078,1240842286.215724,100,65000,165,6,1.5,29665.4682,110204.826,24.6588053,282.165707,216.671062,9292.15595
4,3.196973330340078e-06,3.5410138463795222e-09,262932966.5062859,232225298.25500005,1190119.7574675102,1130730.6248173113,62310034.3286763,2102083388.41798,2661338335.0116234,1554481253.0798798,100,65000,165,6,1.5,32176.0289,145560.816,32.4660151,290.925035,220.349315,9818.38739
4,4.178247103899295e-06,4.367399726995881e-09,275339531.5506692,267331934.47211868,1011033.8612643584,1087217.7728362826,53934309.55619598,2741506481.962694,2345977592.7614794,1379508999.347653,100,65000,165,6,1.5,39757.8813,177045.095,24.9326633,291.427297,218.881261,9832.43443
4,3.2133444548599768e-06,4.244165994970817e-09,257564212.93037707,230736708.2988622,1164487.3873134684,1459207.4216030403,57974898.84536983,2569370972.4082284,2044942269.3295536,1258554318.5692542,100,65000,165,6,1.5,33259.8921,181546.55,26.1318039,287.971201,218.667415,9604.24458
4,3.4599875549774e-06,4.234765342613908e-09,241144024.52716905,212563992.44754028,1274103.6821817886,1299152.9697004836,55002631.26400939,2184881337.403636,2407182445.9845457,1169174072.804824,100,65000,165,6,1.5,32189.5225,163451.575,26.0293453,283.707756,217.755474,9385.02159
4,3.264004754714639e-06,4.0877514226075915e-09,242160638.91060507,281253998.04815054,1132500.0139525249,1094946.2040030216,54135216.61967029,2117478063.377725,2901486282.969847,1493631843.3183093,100,65000,165,6,1.5,40784.6273,198928.535,26.1221331,296.370781,221.110667,10101.5798
4,3.6492446106238414e-06,3.146045662072528e-09,216561317.52847263,243058186.81343105,1308601.571653641,1042018.9359196553,54820157.99920173,2102949353.5280108,2291379272.753075,1173656809.330918,100,65000,165,6,1.5,34727.7642,154092.64,23.8845192,297.186203,222.01353,10216.6229
4,3.1929616374731664e-06,3.5860095510004973e-09,243046583.8597361,233920760.59376755,1222649.8925330278,1326383.3798723612,71786431.18734927,2000032837.2329772,2340683440.5888853,1150454526.097864,100,65000,165,6,1.5,29260.8223,140806.23,24.0159595,293.387748,220.325964,9961.02735
4,3.825478838640116e-06,4.4698393331968075e-09,253361380.7465225,204601299.97483557,1460855.2150935666,1226507.4178016407,68253452.28321375,2976630813.5256143,2199591166.9851675,1135514840.396824,100,65000,165,6,1.5,26721.2669,106819.4,25.7410556,277.356581,215.998919,9043.49308
4,4.499766225203349e-06,3.134081866300156e-09,282784719.8355364,286618519.15072715,1030667.1700331935,1421565.4781084582,71116325.87378606,2921086629.210259,2838291970.354624,1308167633.1673052,100,65000,165,6,1.5,35102.7276,174504.472,22.6111823,298.175035,221.73211,10299.964
4,4.159669548108561e-06,3.2410688141941595e-09,243209119.8079639,217638225.604859,1255193.3698217822,1314659.43923407,49362749.89875384,2580200745.5131664,2342600496.9662848,1146254044.3313136,100,65000,165,6,1.5,34455.5025,181185.674,25.3041767,287.58707,220.130448,9694.69396
4,3.139563900406043e-06,4.040364740206875e-09,253093877.36914337,213571587.08466315,1005104.3172220816,1251760.2535356774,50815319.83120284,2175711238.112466,2566386517.1276035,1076591017.2375844,100,65000,165,6,1.5,35457.9214,194308.312,23.9344408,284.375539,218.808548,9404.95204
4,4.580243195548208e-06,4.063763023198357e-09,260721700.0557087,244885409.89254528,1498018.0245085645,1406723.9243214717,72673900.9769083,2919194063.9265723,2920789973.0108438,1431079168.4046743,100,65000,165,6,1.5,29499.1181,130114.279,27.6916882,284.707818,217.270178,9497.32595
4,3.2016055659273026e-06,3.114079218159518e-09,206088850.1377738,294760336.13866305,1358325.396646918,1260049.3765137051,48738249.64481796,2571522567.7026567,2601831933.347235,1489633133.5311162,100,65000,165,6,1.5,41972.0541,232277.312,25.5129794,303.437371,224.445277,10556.833
4,3.4512599517381896e-06,4.421954663644499e-09,222071124.7935904,259692467.70727515,1088023.850910795,997450.9318128204,63621019.61912465,2727139978.0676155,2389703810.7151327,1093378641.663603,100,65000,165,6,1.5,34927.1805,138074.612,20.2858489,290.221855,218.66456,9740.47256
4,3.7949141197429296e-06,3.392198629773125e-09,236997748.685032,213642470.86171293,1082319.5236767111,1016319.9037829824,58870498.02786756,2950155497.5837493,2674496949.5256147,1078866463.6821268,100,65000,165,6,1.5,31835.6583,127440.433,23.9184457,282.542346,219.453431,9401.0021
4,4.303590938655799e-06,3.101254524626095e-09,267766204.5494964,237731729.22165877,1297357.7576545712,1210251.699743931,72748074.11112727,2499004006.81504,2371862805.096884,1383314185.498106,100,65000,165,6,1.5,28942.1571,122161.937,28.4148528,293.194272,220.542951,10028.0693
4,3.702116747637477e-06,3.454972234713936e-09,213137061.84343603,205447490.69192424,1047284.5360372022,1388253.8762799958,54662120.21546312,2293224112.09098,2287245489.183956,1326928266.2626836,100,65000,165,6,1.5,32429.9789,180993.236,30.8463477,285.602762,219.545099,9556.26124
4,3.460366644515086e-06,4.206462190366098e-09,222021690.9979336,207616016.36996216,1112271.0516430673,1270569.6467017012,58347999.38339149,2282488735.957788,2789650963.0711107,1494855879.792281,100,65000,165,6,1.5,31656.7779,155249.708,33.72185,280.063177,217.401904,9181.47111
4,4.212087867484884e-06,3.6696297670885892e-09,272032803.45283854,284958281.5708449,1042832.3326836718,1095446.5471751904,71955341.60232385,2223708643.2062936,2446982942.8654933,1227697992.720373,100,65000,165,6,1.5,34675.4132,146281.449,21.4349457,300.190528,221.235325,10383.4792
4,3.3164989633388078e-06,3.625230614536348e-09,297895583.0171595,264681936.34552327,1014661.6982709586,1057167.8946478283,57806910.73890096,2129618396.5878203,2044325906.815501,1044784373.098465,100,65000,165,6,1.5,37405.3854,172089.108,19.6805042,300.236614,222.260296,10357.6188
4,3.690783394955657e-06,3.723515460715476e-09,236195371.27611667,249263737.08436915,1281360.6784583305,1397501.599078103,62253611.08849619,2557432011.6470337,2722340155.857852,1358016792.887862,100,65000,165,6,1.5,33465.4526,171049.342,26.3381111,290.512712,219.572647,9801.27468
4,4.020240054160519e-06,3.063737364807891e-09,264322211.9380425,224912233.8085888,1485262.0439719309,1271921.138625409,58447709.82677165,2548718920.353608,2081484665.6842225,1326563781.9524164,100,65000,165,6,1.5,30604.7149,141834.86,28.7366717,292.04506,220.805683,9957.71538
4,4.095009081061418e-06,3.787263445318306e-09,260196394.9216464,211718731.2108932,1463766.2511846498,1201535.9049704731,59043739.02166632,2885506181.130908,2574149454.907419,1102007213.877776,100,65000,165,6,1.5,29834.5978,126620.296,24.4455655,280.594067,217.899886,9279.48682
4,3.5599986294614748e-06,3.538623228069923e-09,287233378.12828934,267025282.5941001,1425387.5185086806,1342937.2089345322,56671774.86906998,2674128237.6129923,2174048581.119108,1388737726.7614431,100,65000,165,6,1.5,35658.4119,180312.283,25.6765554,297.213182,221.3992,10187.9548
4,4.321546502630931e-06,4.371800081030289e-09,296904988.5365088,289307219.8185163,1293633.6667786276,1300356.5649772491,70257537.62251319,2000355783.1495936,2987149384.9809694,1159544194.9896586,100,65000,165,6,1.5,35130.7504,167714.217,19.6165406,295.751314,219.258229,10099.2495
4,4.126881572798482e-06,4.4045290562951075e-09,249954392.0255392,201296827.9616728,1115498.3057441458,999374.9521609716,70580153.26470008,2498584918.5298405,2696912861.556311,1083252850.2248535,100,65000,165,6,1.5,27533.969,101620.537,24.8932849,276.449185,216.005359,9012.4082
4,4.4251477631451085e-06,3.8888821984960035e-09,283934230.06019,280088108.2765044,1223768.7102477378,1030603.733229628,49480876.68570973,2686847113.3855143,2017752919.566172,1370183860.317862,100,65000,165,6,1.5,41010.3965,177810.905,24.1464576,297.831202,220.906281,10234.0806
4,4.246152523326151e-06,4.531755177822117e-09,210962432.531852,279922743.06981254,1210799.9838456078,1463986.9731409634,71079624.32940015,2424577015.307566,2521660068.0495853,1527880403.8646622,100,65000,165,6,1.5,34078.7643,171811.695,26.5281226,293.668545,218.555036,9968.21658
4,3.5322587309308283e-06,4.002785325529021e-09,225682106.2117123,266369567.0010344,1277620.8914046334,1482096.000419044,54566573.405764,2589815983.7939324,2478558545.7852407,1334397515.2599776,100,65000,165,6,1.5,37673.9352,220960.231,24.423898,293.572946,220.109438,9954.29382
4,3.977520569072165e-06,4.160096515646794e-09,293700956.6786624,263269915.7141124,1310974.0754199391,1326519.8197841854,61276530.60890897,2744771288.6564407,2028737903.6810837,1078613414.6410108,100,65000,165,6,1.5,34528.9526,163532.875,19.9295146,293.401618,219.215653,9955.8981
4,3.547772351628796e-06,3.079500289221524e-09,227890246.8629433,254611579.0869347,1054658.416080557,1436033.5391388647,68254819.23674704,2614208120.6174016,2813533470.0586643,1473743241.430758,100,65000,165,6,1.5,32958.8257,173171.904,28.4331821,294.638272,221.676043,10076.2297
4,3.9953468655097145e-06,3.480529674054758e-09,254618900.95764133,289506419.51918566,1201974.9155849486,1331636.104947242,51949533.22015571,2019310969.1851535,2326273362.2100267,1131577314.134114,100,65000,165,6,1.5,41377.9588,247409.212,19.7073572,304.002541,223.256251,10600.048
4,4.062391563809411e-06,4.268365842852349e-09,251476954.38330752,211167675.5573106,1187951.965804902,1029168.9284622314,69428707.14657547,2547696728.4041862,2871927988.8347707,1357084271.4814696,100,65000,165,6,1.5,28528.0258,107747.225,29.9302071,278.477222,216.51699,9131.36603
4,3.819496184330455e-06,4.087779447024045e-09,227006677.2311,213301031.1483054,1072799.465892829,1299305.05975289,63949415.89437841,2174813601.153901,2639011102.5683274,1546364229.3782103,100,65000,165,6,1.5,30627.3169,148161.362,34.2296502,283.002543,217.552144,9370.88578
4,3.182266461770004e-06,3.567662993064843e-09,202837474.12229088,251644634.1460176,1164886.2162622863,1177190.7818592703,69738386.76622184,2064998963.0953343,2272436746.7519946,1061977880.7373772,100,65000,165,6,1.5,31586.3925,142587.766,20.8466669,297.167496,221.221764,10180.9037
4,3.1547949199927965e-06,3.359489680143222e-09,203893336.11423108,255305791.85328877,1473889.4081375112,1230367.7863694136,70249663.28607163,2323591943.272046,2935103524.693985,1207148733.9157844,100,65000,165,6,1.5,30743.2724,136507.429,23.1741606,294.233025,221.072784,10017.9877
4,4.570797793740882e-06,3.4603183143758942e-09,279093181.9954231,288415946.5847684,1127043.3347230626,1161856.125065445,70114971.69319028,2717899795.603262,2379807000.0779366,1347321256.890519,100,65000,165,6,1.5,34928.4105,148101.686,23.2038544,299.545954,221.272548,10365.0638
4,3.346493916633691e-06,3.7130698486713803e-09,224332092.4048924,281092320.32062435,1362108.3410437964,1217165.190583891,52289415.13192915,2297600214.078076,2743324691.438568,1341764052.175612,100,65000,165,6,1.5,39661.2871,205305.076,23.6251388,298.053529,221.840016,10216.1752
4,3.7809803560534874e-06,3.165580590258623e-09,276025387.96232826,281859192.55564284,1213584.3092269865,1316440.6697919243,63235547.302004784,2678059250.5907435,2324534273.063025,1240674767.6764894,100,65000,165,6,1.5,35877.7242,177215.544,22.0300685,301.181754,222.72799,10450.3705
4,3.1753146100262967e-06,3.185314102777569e-09,260051296.23038483,208616477.51636487,1027802.4375929532,1366259.811539563,68497226.41548938,2864821954.308265,2394054830.507272,1484765135.8884048,100,65000,165,6,1.5,28394.7999,134800.946,34.0150071,284.828293,220.414594,9516.27549
4,4.562396787943954e-06,3.693903471698141e-09,237697691.29506323,244505897.70282704,1092424.8164624835,1330145.386806711,57071340.14820722,2589917319.133535,2982484441.7519283,1551518900.53158,100,65000,165,6,1.5,36089.6909,185747.529,30.3916105,287.649673,218.986274,9673.18449
4,3.7240729381663246e-06,3.832117423455193e-09,224138138.01647615,292848251.2815823,1185584.7263291292,1205248.105547209,66991105.95848937,2166444287.3378463,2567926389.6555743,1481069319.68577,100,65000,165,6,1.5,36341.8505,170416.34,25.2105732,300.685018,221.583515,10391.4764
4,3.490848228924787e-06,3.701544908046985e-09,286148560.77562124,204152727.14562297,1082396.8221869797,1046066.1121954296,65235268.17263104,2358037676.6473584,2158769455.9356794,1477529030.9092288,100,65000,165,6,1.5,28736.1628,115925.819,34.4239855,284.543764,218.667234,9473.48685
4,4.453549837628069e-06,3.0907511350310396e-09,206071640.831745,294977821.63957405,1299835.1009237452,1220156.069283268,72042836.98759657,2639110878.814506,2442336590.6067004,1312466072.743682,100,65000,165,6,1.5,33922.5626,147515.724,22.3869229,303.151136,222.660725,10592.0577
4,4.116809121171441e-06,3.2464886155856804e-09,246100252.69708407,210103014.9904792,1427149.6007252985,1429991.0297029875,65665638.53955562,2986177692.4869337,2185886340.1101685,1117786040.6621912,100,65000,165,6,1.5,27624.2499,127940.247,25.3303898,284.414919,219.395866,9535.39084
4,3.1437106368105137e-06,3.389181165103914e-09,269978206.4718683,223265119.25951272,1009322.340147978,1191061.604128523,49888961.44004981,2265238919.7482657,2845108150.8880663,1262987409.4406724,100,65000,165,6,1.5,36876.2421,197995.003,27.2359284,288.022691,220.842786,9650.29341
4,4.5432080988233325e-06,4.032700386694068e-09,263686045.49933028,264926884.63095137,1245715.9129540802,1424256.5757234204,56788413.22331856,2900915852.585943,2702746275.473291,1283940780.3458588,100,65000,165,6,1.5,37129.6736,194100.815,23.3278098,289.910536,218.706046,9776.37838
4,3.3593677349392948e-06,3.5251468635148278e-09,290610208.2073313,293983809.3154963,1434858.6112342516,1270191.3506357302,56256696.74735082,2293073294.0713563,2433233271.599939,1182454483.4423385,100,65000,165,6,1.5,38489.2212,199221.717,20.2276084,302.897473,223.072976,10521.3922
4,3.1174542976539564e-06,3.462619767172693e-09,237053676.149254,249402512.25888148,1009860.902811294,1205923.9481354128,51093063.63701214,2845926217.2679543,2998009077.082362,1173395238.6138103,100,65000,165,6,1.5,39170.2408,202863.661,22.767919,289.875177,221.117942,9746.87883
4,3.1665474408729905e-06,4.464185939401009e-09,252658837.65665555,220480430.34809643,1247639.0871823572,1219095.2365415357,60542937.15948658,2352116557.291705,2358232474.0561533,1440105694.9370944,100,65000,165,6,1.5,31331.0834,143714.495,30.9314196,284.245597,217.63492,9382.38712
4,3.457915067789899e-06,3.4785629674207613e-09,267691810.91936892,242608240.1942525,1284986.738904314,1176778.8434263263,70760549.55279896,2086519798.1251647,2838586575.648668,1045177451.7089468,100,65000,165,6,1.5,30369.9239,132764.588,20.9727204,292.359437,220.237434,9917.60876
4,3.3762930192171915e-06,4.097428532781167e-09,259579886.10874063,278428951.7150446,1378724.3728059933,1083789.9073132551,59683576.734091125,2991560342.393668,2482197609.375696,1159933942.441977,100,65000,165,6,1.5,36289.9509,150522.617,20.3109062,293.58773,219.989176,9947.53083
4,3.107729050953405e-06,3.203437675150597e-09,291992297.9130588,239878413.5020328,1437012.9527563902,1427091.2675075168,65271702.63174523,2691662972.384972,2104846827.6394696,1219017565.2695642,100,65000,165,6,1.5,30216.7774,149714.836,24.9478831,294.376163,221.483379,10039.305
4,4.250013390367026e-06,3.4295763136851955e-09,264478262.98550376,283384989.27653265,1454386.7195115886,997567.1171303064,59103024.64210777,2416921680.579284,2668396254.906818,1176100228.1961017,100,65000,165,6,1.5,36649.3212,148241.893,20.6008005,299.062265,221.552926,10329.1659
4,3.443918015185534e-06,4.0619899472243114e-09,243969340.2957929,294309768.98519963,1453268.5408890508,1045819.74900165,72673927.12852693,2160866360.168509,2797835239.0832896,1484020237.337277,100,65000,165,6,1.5,33678.0906,134486.791,24.9808856,298.887858,220.820031,10271.7503
4,3.5642839128415755e-06,3.4539229527982243e-09,247486137.08480883,239648385.38169897,1374495.790448445,1243783.8784252305,56276632.21765861,2453308577.772792,2130314094.287243,1470205135.2078638,100,65000,165,6,1.5,33443.3125,160300.331,29.9785438,293.61304,220.702168,9991.33961
4,4.465134013307478e-06,4.546276308082882e-09,202988390.2949591,291869972.7107317,1213515.0167117545,1318696.3562008385,63640453.89066936,2172498201.0443687,2316385733.5500684,1553567420.1836178,100,65000,165,6,1.5,37379.0429,186806.779,26.2153121,297.89911,219.698587,10222.82
4,3.655581361429424e-06,3.7287980116636304e-09,266624342.3943216,291919054.74718153,1180494.3282404086,993544.2127258078,53734120.62773284,2402448181.355328,2893981241.3394365,1291711470.4757717,100,65000,165,6,1.5,41439.2311,181263.832,21.9165292,298.378387,221.821083,10246.8382
4,4.592827336977505e-06,3.3813173863439074e-09,246424033.96730652,226503324.1698558,1145371.2286080786,1316265.200876803,71260022.8480638,2408833419.532674,2932131482.777867,1502641851.3273864,100,65000,165,6,1.5,29469.6748,134421.104,31.7131118,286.46414,219.078159,9644.24907
4,3.983838980870356e-06,3.4392324853540798e-09,240327556.2222809,246369495.8994497,1394739.0080323722,1392593.3471764738,62764318.802113794,2015920436.1349008,2300485961.282993,1094363584.926671,100,65000,165,6,1.5,32166.2211,168031.731,21.8659671,296.280676,220.730685,10166.28
4,4.30751377704878e-06,3.643990920495409e-09,223435089.07044864,288062031.0466007,1170797.653505523,1211908.0364631913,53695534.19708023,2974187020.159776,2280698192.499341,1111548335.4793353,100,65000,165,6,1.5,40421.856,192648.798,19.0703752,297.826129,221.286705,10244.8393
4,4.408740674482388e-06,3.781118128998155e-09,299078803.5964147,228559348.07328328,1475999.433845168,1225105.2732935275,61706150.267467305,2606786620.368768,2137716936.3022969,1403312014.430935,100,65000,165,6,1.5,30422.1334,131274.692,29.4177155,287.934455,218.371358,9686.43374
4,3.921986417609969e-06,3.900817827493486e-09,276947552.7723122,264303062.134782,1237826.1111007177,996086.0783182812,59144426.46548855,2511280722.852869,2781681154.567824,1266392570.925464,100,65000,165,6,1.5,36313.2906,147437.306,23.2645908,292.305686,219.643072,9901.25313
4,3.601337814932136e-06,3.8684071181020555e-09,270580087.779178,233197507.1696992,1477282.7048291524,1007464.2822840348,63178498.28919362,2397041473.4717712,2563798317.144971,1469221567.6014786,100,65000,165,6,1.5,30710.3388,119284.705,30.2132892,287.996334,218.689183,9649.83498
4,3.392179506934632e-06,3.938593289137373e-09,227419486.55553955,252630821.8800575,1331442.9383489809,1139616.9914836197,52984431.33464876,2154723760.784652,2262702620.201923,1410286710.370293,100,65000,165,6,1.5,36494.6421,174496.321,27.3316641,294.840727,220.494502,10024.8798
4,4.347733800645366e-06,3.860953155819134e-09,294681032.8665029,235694493.58137417,1337981.1256028672,1426562.941620304,61807350.30063604,2289962406.937504,2992166975.790656,1352919996.1263623,100,65000,165,6,1.5,32401.6981,167717.452,27.3697022,286.433783,218.2341,9589.24597
4,3.601122592220544e-06,4.528302288425535e-09,210213828.5372128,279612948.56227046,1118104.87442448,1093066.9635915132,50257931.00722924,2648074913.716554,2205046474.610435,1141735181.0272691,100,65000,165,6,1.5,41692.9773,193993.768,19.9300008,294.631248,219.938888,9990.70014
4,4.001816858804263e-06,3.469221051533018e-09,216502070.4851691,278101728.25696754,1104302.084444597,1094580.1252037464,67359410.77560133,2214828343.6453066,2039475556.6567085,1106383008.067142,100,65000,165,6,1.5,34744.6358,149806.844,19.9635693,302.580892,222.219152,10528.6357
4,3.788139310917529e-06,3.3515701201217233e-09,292491653.5498562,230425472.1850745,1484764.2319351577,1058355.3431974342,59580125.62943667,2502692418.991589,2984698887.114049,1098239326.3343377,100,65000,165,6,1.5,31523.3888,128670.427,22.8883791,287.412803,219.852204,9667.15332
4,3.2119943087366006e-06,4.464174056463732e-09,276552306.1662406,297426736.050688,1133427.8055016254,1193738.3327248727,64238410.86298117,2837507906.968168,2620476136.6146884,1454936805.1557877,100,65000,165,6,1.5,37998.1248,172632.173,23.9564348,295.430858,220.183658,10033.5576
4,4.4251475236105285e-06,4.321139819234782e-09,285987106.57680047,278240960.9167507,1369437.8211353333,1216935.8102880078,71022072.75449216,2051102808.364116,2610927485.83565,1152725846.1974225,100,65000,165,6,1.5,33311.6882,146639.153,20.2632468,295.531106,218.983585,10095.9203
4,3.856399154933778e-06,4.102268979746612e-09,298455411.49323046,243363302.86444852,1238742.184058248,1026837.6047469914,71890588.76889287,2551843219.4969044,2154427495.525764,1333541616.9821243,100,65000,165,6,1.5,30099.1728,114274.216,26.4036878,290.21414,218.406649,9771.8203
4,3.445959745289695e-06,3.772798899021964e-09,208220810.6926821,256245705.0962141,1388787.4506875114,1148326.3256292993,65930190.05140291,2778461649.720852,2423592537.848386,1455451871.4427938,100,65000,165,6,1.5,32213.3303,134404.327,27.5964094,292.21966,219.82824,9886.04608
4,3.680276374469131e-06,3.3574721031180646e-09,247396876.81004772,214538930.44882223,1348579.5072545763,1095049.8211715391,64711025.45717125,2583449488.233252,2893835587.707666,1054280532.2407668,100,65000,165,6,1.5,29061.7939,117768.944,23.3654129,283.744321,219.426999,9469.95736
4,3.28864861041122e-06,3.667187872131244e-09,218421613.33950105,259693194.0919488,1070076.34674954,1324738.9751783474,48778623.71440404,2087305510.8806145,2791730822.7983227,1491771033.3992355,100,65000,165,6,1.5,41149.9659,261809.521,28.2084457,295.188298,221.525916,10051.9005
