FRPRE_EXP_0,FRPRE_EXP_1,FRPRE_EXP_2,FRPRE_EXP_3,FRPRE_EXP_4,FRPRE_EXP_5,FRPRE_EXP_6,FRPRE_EXP_7,FRPRE_EXP_8,FRPRE_EXP_9,E2FD_TEMP,E2FD_FLOW,PFR1_TEMP,INIFD1_FLOW1,INIFD1_FLOW2,MWN_LDPE,MWW_LDPE,FSCBN_LDPE,TMAX_PFR1,TEMP_OUT,FLOW_LDPE
3.6688538514696706e-06,4.3740174885988825e-09,297682198.7522477,247636881.55156392,1135671.9926755456,1147423.5399662864,58798303.446092874,2620803629.6120377,2679109986.634909,1301323049.8441672,101.07071653915332,60816.32123439576,166.6797891568174,6.760600417371942,1.5726099889310818,34474.5529,150803.255,25.2732014,288.652179,218.897862,9134.04043
3.6387717952166965e-06,3.7518278397192336e-09,212506384.33729124,244846130.27000177,1278173.8891509674,1402990.0397182463,62882150.898415476,2360088252.337335,2792013132.5840435,1083280577.062922,104.33915445760309,61792.68363230416,166.9112071560069,7.899548965177304,1.5768777722121194,31968.9602,158513.581,21.5115088,292.554061,219.792979,9467.71777
4.148353189114149e-06,3.7725423172664504e-09,256716058.7302829,231304571.79717597,1159787.074328344,1441902.1733408084,61152825.42563631,2952802281.163441,2913249909.8889112,1393710931.8340144,109.6245001756649,64725.66470164467,167.90916929421945,6.509619455206776,1.9883863385870613,32254.5055,162241.082,28.7478757,289.812948,221.587879,9496.36907
3.167483915570268e-06,3.6049969373686424e-09,251234741.693507,202983548.8236878,1318270.101341458,1172587.3297846005,49466486.59819843,2322333946.7742405,2143099860.135016,1045064181.5493987,114.58497129336251,60078.352606444256,168.34579096047193,7.285528415692363,1.9363425531324217,30980.9643,144785.579,24.9333173,291.713464,222.333161,9079.35635
4.546925965287866e-06,4.2745838295739005e-09,225164945.7142787,269410177.510718,1382970.9403253202,1228244.2412081065,55285028.41779369,2310478669.1543145,2716967310.0418615,1107882889.230554,102.2086049865839,57064.47246440087,168.67963436937956,6.554069581067915,1.7818690461625246,35686.8405,168066.005,20.3332467,296.389434,222.024924,9038.33715
4.323117712189068e-06,3.0591960145789627e-09,276054150.9226947,297760251.6890165,1029791.932370004,1326954.5624190893,51158340.425308116,2063194333.5964665,2061985571.8399863,1416611553.8045113,113.80967490690671,58190.80130447427,169.83069110662146,7.711240951997906,1.8141321950921079,40692.8227,235723.246,24.9328889,314.296505,229.027344,10141.8083
3.3634829365018962e-06,3.2255893903480158e-09,258351904.11141193,275289786.5931923,1082089.218933099,1476244.4019066792,68340295.24524331,2733990350.7014256,2394599923.163601,1226536419.4776087,108.717573855327,61685.09624275117,168.0509526258986,7.915875154715903,1.6250895726032186,33190.1453,169354.945,22.3816916,302.396254,223.854171,9993.34367
4.620086243259615e-06,3.9590787404981105e-09,279398046.4037187,277916163.8677267,1489459.8171316641,1241242.2373658293,62467218.405511186,2838651651.6156583,2531470192.423618,1556446497.4533663,114.12695104633879,56667.59929708207,169.93667485707857,6.528359807554499,1.597727182500135,33270.3466,142647.755,27.7827017,295.523586,222.359484,9026.06268
4.246778409213949e-06,4.008216666313164e-09,223915090.44950724,209011814.688961,1459082.479870073,1143318.682450604,67122530.70954843,2284183018.325549,2635515543.0336576,1055085846.0443026,105.73189919403796,56114.05786448356,166.87009925860562,7.7407494239259815,1.559458975080513,26242.7968,102521.009,24.1169739,283.657939,217.124094,8392.14089
3.2789204276970727e-06,4.0281117851074616e-09,260440611.16642743,291913687.95015043,1086571.3059703535,1266669.9507393087,56362197.67223854,2742631262.8985696,2214041974.822694,1332059599.400502,119.58337708245153,63686.059792102256,168.41070004094644,7.16791596026955,1.8046571211934406,39211.3255,194564.699,22.8042587,303.468651,224.624006,10178.8067
3.796791801020105e-06,3.0366054951438908e-09,209231645.2305454,296564001.1384226,1310317.2701799977,1388502.875762708,53438948.2125632,2259645601.871467,2815424154.218228,1059409303.2911813,104.79418872965046,56898.75082878412,169.26805851320452,6.398020167026289,1.8528102523492174,38657.2833,229116.257,18.4888309,309.063261,228.19811,9691.87783
4.094153103287513e-06,4.477635054636077e-09,294925213.7721545,238727462.8689633,1388449.6876466926,1162580.4557113613,65816033.513815574,2385751903.451048,2154023852.0785236,1185311941.5446365,100.19698296441246,57269.23647421088,165.47463682960722,7.584227526594422,1.8312379851898806,29200.685,118286.698,24.2116495,293.35452,218.314134,8899.71145
3.4087611323816903e-06,3.2777764213855404e-09,262238573.24278688,234388767.25962752,1290484.533414383,1079368.3303651097,72286837.43080153,2265793399.334606,2547411748.7557,1477168859.84058,110.2917448627799,61084.67923501432,166.90529975129374,6.526970116238516,1.911828674649929,28093.7112,112267.036,31.1120641,297.917509,223.204881,9593.37164
4.502633136800443e-06,4.046517040489375e-09,242134992.06155705,240057629.86886683,1063725.6924528433,1449776.0622370266,56202616.28909704,2735047499.823614,2743145000.6889486,1087485393.4253788,103.39624552471997,58673.798323554714,166.98873188536186,6.989320565157533,1.7957003276304426,34403.2338,183255.927,21.863113,289.942944,219.734681,8907.27244
4.515452468679987e-06,4.054249403441867e-09,251091108.76127458,267288220.0553923,1329981.9696972587,1087850.189185064,50648493.91182731,2127501666.551839,2093354730.569314,1282836927.5641367,105.44570911947295,57752.01366203278,167.6268784547439,6.072555448198397,1.6138555456522015,37375.1254,170855.345,24.0230797,298.963836,222.39943,9352.13968
4.627422336912294e-06,3.1865137275911047e-09,271117190.9721616,281274826.3856378,1083267.0876788965,1396985.703751044,53659050.454768226,2559282287.3943324,2154956739.849731,1111210778.158554,118.34384590767014,58284.5738181949,168.225329150302,6.887999491381904,1.5035198278579303,38490.6551,211797.644,20.0763009,302.622589,224.223927,9682.96299
3.2086237019533737e-06,3.6419717207596423e-09,263458114.14059752,258938761.56735423,1396352.075078433,1070293.712771954,55864066.667674996,2695509168.206624,2416254485.0897503,1419070067.6449986,118.5796275065536,55185.92079692293,166.39771575005338,6.404109857704956,1.557293431691364,33709.5999,142744.304,27.3520797,295.213642,221.730909,8866.33905
3.6487949695916804e-06,3.0517198076340456e-09,254136557.98003086,252453004.6789181,1155206.198065731,1218766.691828596,60772765.61324936,2357150889.011495,2160647570.072525,1077998252.7125463,101.02701988731403,57604.663565494666,169.46365520534272,6.1939510560475535,1.7262951114665923,32771.1487,156140.701,21.6406236,302.236538,226.06433,9475.588
3.147598627089877e-06,3.963717479167207e-09,237727085.64671752,237547924.34193546,1228700.0660483423,1434147.3131701392,61255834.51811071,2994661108.8809986,2826029310.213421,1046989675.259426,100.25645763004822,61832.641191766605,166.67924550891257,6.083029070377504,1.7551099007548885,32280.6116,164961.996,21.1376705,288.179606,220.791258,9163.17676
3.770626566188819e-06,4.306579755688621e-09,207052622.79788432,233054692.84293762,1056457.5571149115,1246165.7905939303,71227414.22448914,2306709733.1583734,2757935901.3299174,1503841166.8745222,104.74312628036085,58970.35724236849,166.01015428746982,6.763846583353171,1.7691449062016122,29527.0821,129743.562,31.0637033,289.226743,218.692229,8903.74702
4.180474305089428e-06,3.0912561800015674e-09,281701004.423053,231092942.94077066,1211042.919925708,1171557.3792425366,62686604.17555885,2794472958.4531183,2994289231.6864886,1317062220.4960155,102.71739211246903,61368.862597948566,166.42663801093133,7.833536287709816,1.6059148040295335,30872.8588,128977.738,27.5957917,290.162349,220.138879,9352.41911
3.346727266195952e-06,4.109942545459852e-09,277287558.86090636,246726495.75498104,1462939.973305995,1389682.0885300874,60538327.69621166,2612877842.2749753,2515896634.944625,1117314626.587785,101.81755923776358,57565.05905673486,168.25068816492524,7.677459564712761,1.5972418635328174,31174.5662,148662.018,22.1155527,291.802738,220.196524,8898.3409
3.1121766225126664e-06,4.178320728348989e-09,247740978.266036,271402218.52131015,1342236.242939785,1368232.3588484686,71476952.73373157,2860104163.0245476,2317842598.6489067,1392653181.8497639,104.63799699239419,56344.38070352865,165.37864646272538,6.195584456828465,1.696079833389976,30737.5879,141459.083,25.4906482,296.138285,220.763619,8996.67044
4.389874424339392e-06,4.099851051907847e-09,254573646.46247622,299681943.79707897,1123947.6916454192,1349961.0566728762,58662199.015177906,2663100530.7943916,2990059722.742021,1171385476.466985,111.71013952608311,60643.41254689989,165.62625034411093,7.9459402546260245,1.7279444619778113,38927.3672,194236.087,19.3797869,299.789699,220.686894,9678.96197
4.4600813408186865e-06,4.289345531041073e-09,260625632.05756587,215216558.75911263,1128843.7538358609,1072098.6941418683,51022176.0265557,2837736257.2529964,2264838126.505141,1292107768.8002138,100.49236547285676,57501.98342423819,165.09503869989683,6.581033034800157,1.7962521389807544,32983.8467,138043.544,28.580592,284.789608,217.73863,8530.01637
4.329439232512019e-06,4.307419598157482e-09,223698684.27704367,272974761.177258,1048305.0698134996,1038661.6042570294,49993985.27066547,2437556258.846893,2566411049.164434,1481399205.6105747,103.1226005721123,62483.22729110946,168.86080449879347,7.793765322313596,1.6272167481966167,40696.1016,176219.194,26.5652926,296.105898,221.549059,9691.85401
3.853772386710283e-06,3.280281430799365e-09,217543451.31284103,258484664.24898398,1486538.776305254,1478267.0157999892,62950590.16754262,2904482730.4918113,2736841907.996227,1495198121.1581008,105.25203829020816,57811.94688939619,165.84835719709793,7.991799553698193,1.5270151499500246,31299.0887,151775.408,28.6087484,294.758946,220.079329,9191.52743
4.1399701149920306e-06,3.2840387800003355e-09,295636016.9651839,204741009.41549948,1425069.5957537002,1206652.5631240883,66435927.72623865,2431312405.4092374,2310801258.7713637,1251314501.237642,101.86127380276294,63914.175251556175,167.68421781229657,6.087948726682999,1.8250673320360131,26699.6734,112570.839,29.3536749,289.58436,222.067045,9519.35494
3.948668908429729e-06,3.614100855854797e-09,243668339.24987638,261792101.05537537,1239378.9689601792,998140.1342695878,66220394.31208659,2130695101.2062726,2818397111.8447285,1081916086.7357638,105.58308536050986,57811.51202335324,166.41511852531676,7.598635693147741,1.5565675082381478,32201.3629,125284.844,20.5473184,296.872384,220.571477,9274.59839
4.52020861777053e-06,4.0992862816091754e-09,269398303.7293131,266628057.45092344,1123281.5132043855,1078782.2763599611,66091438.75288293,2730790406.608716,2606113223.2740383,1449994831.6919699,110.48006617419621,60012.03229444304,165.16557577778627,7.345375984671014,1.7323323925008225,33414.3667,131611.484,26.5951926,294.908453,218.976363,9365.36095
3.3248321735515934e-06,4.4267962072559134e-09,277424953.6801291,283436379.40965587,1079274.1172188225,1353532.0995939954,50307050.82731642,2557554648.9644165,2710070460.8161726,1511877566.128595,111.8465917079302,62380.638238632746,167.1815392454502,6.142651540527562,1.8677442779584987,41807.2411,248974.849,26.2903838,298.508456,223.209788,9735.09894
3.3664696591027663e-06,3.9853068058323785e-09,284450549.7427688,261466898.61902845,1267308.5597928653,1218606.6970722894,67850692.56636067,2076985668.7487266,2631565950.7614555,1078301456.2623327,100.66773688792075,61928.49426924605,169.27523332500903,7.2680728130305035,1.8398478080574177,31983.0519,143981.309,20.4147886,299.885796,223.548324,9759.65773
4.32800190868006e-06,3.7983181761968886e-09,270179335.3147746,287870344.4399631,1487273.280771198,1027449.8641131797,49536651.84047191,2268204989.37548,2368281401.7354035,1048885829.8931689,101.61624574916404,56677.03039751353,167.46703865776288,7.984036259256745,1.6138357991399965,37899.9488,158345.172,18.4808093,303.000302,222.783751,9408.36258
3.2259100667060246e-06,3.2591876902768586e-09,280687637.4675022,263808435.34980652,1313651.000260191,1163602.3063085987,53569118.93540974,2785090279.253419,2576743554.820622,1150178650.6075335,102.20354595279645,57164.06532873641,165.65161908346698,6.1647157730019435,1.8675040778699459,35541.8911,167430.747,21.9304528,300.653036,224.231783,9293.64718
3.5784160890639465e-06,3.602831699060743e-09,228230093.96825495,295267887.87579006,1489922.7136867587,1077057.2292011864,69268544.55013321,2169268065.7545395,2208960749.5129657,1163806492.2732139,118.99686522149656,62454.42548890876,169.44067540589265,6.111169540640068,1.8105373174528174,33212.4574,136862.414,20.1030734,308.40602,226.77214,10369.0272
3.1414958513430833e-06,3.2262892749569016e-09,279902462.4481289,280030355.4246322,1228551.6614195122,1313008.0918803655,50047317.790790625,2233416255.417253,2282150532.7025747,1200412441.7741818,113.46770649576499,64882.32111038445,165.43186855757835,6.3901095295574,1.8597800515038792,40191.1538,238358.274,21.775066,308.360989,226.053734,10644.9689
4.405367122867366e-06,3.617997286637011e-09,206383461.54101694,218243028.615634,1148385.3541381755,1162312.118820023,68231351.8910165,2882920615.836153,2942762359.998251,1378627571.5046554,117.33270716240472,64110.72887145992,167.08147851970634,6.3063307472111205,1.7189420841213696,29179.9647,118449.266,29.8742513,284.390971,219.982767,9288.17749
4.606393691242243e-06,3.4539362077682932e-09,210245031.2698815,233757585.226852,1451062.0030533648,1300818.7496246293,54214479.84569019,2637057540.685582,2687723857.902834,1370808571.915716,105.7060269851411,59845.74897226042,167.23042156861274,6.859528859574712,1.5533941266974984,32615.1602,153621.604,28.4067811,289.192894,220.12331,9147.59337
3.141887329534306e-06,3.895166802712469e-09,291239105.778934,252053941.5573391,1211978.349989077,1097314.885927965,53734715.7431431,2186000049.9906487,2036297101.6205382,1483141253.6544685,112.65923447117173,57417.54838724912,169.1125585097639,7.854609016558498,1.9908439892961716,34257.8781,154052.807,29.6349356,303.333837,224.851078,9345.33364
4.141131392521074e-06,3.1220687750855447e-09,267249395.4903629,266270347.49456707,1186822.731301613,1055979.0279013729,55865025.392960936,2556421870.2688274,2871413319.849687,1509108469.6083267,110.30566826120307,61598.00768568197,165.64302903546368,6.1362378754018465,1.8399805680450396,36848.2467,161594.078,28.2541856,300.70232,223.815151,9867.74973
4.541983763184226e-06,4.317670519326166e-09,279944056.0256237,227659719.49684983,1327402.6145845938,1348551.381430248,55679447.72818507,2341167536.245287,2172896568.9454365,1384305934.8384192,104.71885621529553,57638.73044396709,168.22320688243374,6.9563847698893255,1.8267843679895122,31541.826,153376.276,29.4756118,291.192607,220.053154,8823.94414
4.336552890867999e-06,3.9861488858428315e-09,226709255.16864374,203766176.51162663,1391206.4308044864,1107092.5464532573,62470946.80352005,2613451196.483651,2706683435.167302,1219019226.2940152,104.51999624882723,55530.86544823638,167.72972039775192,7.537696155115862,1.7881398044097352,26941.5954,104068.206,28.4405497,283.079597,218.38124,8207.25932
